issuekey,topic_3,topic_4,topic_6,topic_11,topic_16,topic_18,topic_12,topic_19,topic_15,topic_9,topic_14,topic_10,topic_0,topic_17,topic_13,topic_1,topic_2,topic_5,topic_7,topic_8
DM-843,0.0,0.0,0.13266491889953613,0.0,0.0,0.25437217950820923,0.2556817829608917,0.1317610740661621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13070490956306458,0.0
DM-841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3837684690952301,0.18049141764640808,0.0,0.0,0.0,0.0,0.15143565833568573,0.095135398209095,0.0,0.0,0.0,0.12354477494955063
DM-840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4549473524093628,0.27139976620674133,0.0,0.0,0.0,0.0,0.14817890524864197,0.0,0.0,0.0,0.0,0.0
DM-837,0.011095616966485977,0.010498443618416786,0.012759767472743988,0.012110558338463306,0.24476425349712372,0.0,0.01020735502243042,0.011319663375616074,0.5731817483901978,0.010513882152736187,0.010652690194547176,0.011525741778314114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-833,0.011095148511230946,0.01049800030887127,0.012759228236973286,0.012110047042369843,0.012007733806967735,0.0,0.010206923820078373,0.01131918653845787,0.0,0.01051343884319067,0.8069852590560913,0.011525255627930164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-832,0.0,0.0,0.010641581378877163,0.010100110433995724,0.8401508927345276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8612979054450989,0.0,0.0,0.0,0.0,0.0,0.0
DM-827,0.011096940375864506,0.010499686934053898,0.012761278077960014,0.012111992575228214,0.012009641155600548,0.0,0.01020856387913227,0.011321003548800945,0.0,0.8068154454231262,0.010653951205313206,0.0115271070972085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4987128973007202,0.0,0.0,0.2813023328781128,0.0,0.0,0.0,0.0,0.11245541274547577,0.0,0.0,0.0,0.0
DM-863,0.011096427217125893,0.010499210096895695,0.4109779894351959,0.012111444026231766,0.012009099125862122,0.0,0.010208100080490112,0.011320489458739758,0.0,0.01051464956253767,0.40874576568603516,0.011526583693921566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7187885046005249,0.0,0.0,0.0,0.0,0.14936256408691406,0.0,0.0,0.0,0.0,0.0,0.0
DM-873,0.013857420533895493,0.013111604377627373,0.01593579351902008,0.015124989673495293,0.014997177757322788,0.01042127050459385,0.012748061679303646,0.01413723360747099,0.012006138451397419,0.013130885548889637,0.013304244726896286,0.0143946073949337,0.01154771912842989,0.01216086558997631,0.010138996876776218,0.012444148771464825,0.011911038309335709,0.01044294610619545,0.7576634883880615,0.01052138302475214
DM-875,0.02754897065460682,0.026066266000270844,0.03168083727359772,0.030068937689065933,0.029814843088388443,0.0207177996635437,0.025343531742691994,0.028105247765779495,0.023868566378951073,0.026104597374796867,0.026449240744113922,0.02861691452562809,0.0229572132229805,0.02417616918683052,0.5144567489624023,0.0247393436729908,0.023679504171013832,0.02076089195907116,0.023927554488182068,0.020916827023029327
DM-874,0.0,0.0,0.01064179465174675,0.17614896595478058,0.010014995001256466,0.0,0.0,0.0,0.0,0.0,0.6729680299758911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-903,0.01109823863953352,0.6076322793960571,0.211907759308815,0.012113419361412525,0.01201106607913971,0.0,0.010209767147898674,0.011322337202727795,0.0,0.010516365990042686,0.010655206628143787,0.01152846496552229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-914,0.011100655421614647,0.20917706191539764,0.012765557505190372,0.012116054072976112,0.01201366912573576,0.0,0.010211987420916557,0.011324800550937653,0.0,0.010518653318285942,0.010657524690032005,0.011530973017215729,0.0,0.0,0.6056801080703735,0.0,0.0,0.0,0.0,0.0
DM-913,0.011095632798969746,0.01049845665693283,0.012759783305227757,0.0121105732396245,0.012008233927190304,0.0,0.010207368060946465,0.011319677345454693,0.0,0.010513895191252232,0.010652703233063221,0.011525756679475307,0.0,0.0,0.8044424057006836,0.0,0.0,0.0,0.0,0.0
DM-911,0.011100689880549908,0.010503239929676056,0.012765596620738506,0.012116091325879097,0.01201370544731617,0.0,0.01021201815456152,0.011324835009872913,0.0,0.010518684983253479,0.010657557286322117,0.21536137163639069,0.0,0.0,0.6005229949951172,0.0,0.0,0.0,0.0,0.0
DM-933,0.0,0.0,0.0,0.0,0.0,0.0,0.17599213123321533,0.0,0.0,0.17338041961193085,0.0,0.18896177411079407,0.0,0.0,0.0,0.3000316321849823,0.0,0.09765295684337616,0.0,0.0
DM-951,0.1730778068304062,0.010498037561774254,0.17118431627750397,0.01211009081453085,0.0120077570900321,0.0,0.48613157868385315,0.011319225654006004,0.0,0.010513476096093655,0.010652278549969196,0.011525296606123447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-957,0.0,0.0,0.0,0.0,0.1628425270318985,0.0,0.0,0.0,0.0,0.40734773874282837,0.0,0.30848610401153564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-966,0.0,0.0,0.0,0.8933486342430115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-964,0.011100412346422672,0.010502980090677738,0.012765280902385712,0.012115792371332645,0.6095492839813232,0.0,0.010211766697466373,0.011324555613100529,0.0,0.010518426075577736,0.0106572937220335,0.011530732735991478,0.20795072615146637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-967,0.013856246136128902,0.013110493309795856,0.015934495255351067,0.263753205537796,0.014995906502008438,0.010420386679470539,0.012746981345117092,0.014136048965156078,0.012005121447145939,0.013129772618412971,0.013303117826581001,0.014393389225006104,0.011546740308403969,0.012159834615886211,0.010138137266039848,0.509462833404541,0.011910028755664825,0.01044206041842699,0.01203478965908289,0.010520490817725658
DM-982,0.4838108420372009,0.0,0.010642215609550476,0.010100740939378738,0.010015389882028103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19747130572795868,0.0,0.0,0.17307844758033752
DM-981,0.011097371578216553,0.010500102303922176,0.012761794961988926,0.2110501378774643,0.0120101198554039,0.0,0.010208968073129654,0.011321451514959335,0.0,0.010515543632209301,0.010654373094439507,0.011527563445270061,0.0,0.20884642004966736,0.0,0.0,0.0,0.20748460292816162,0.0,0.20755107700824738
DM-980,0.011095485650002956,0.010498317889869213,0.012759614735841751,0.012110413983464241,0.012008078396320343,0.0,0.010207233019173145,0.01131952740252018,0.0,0.010513756424188614,0.010652562603354454,0.01152560394257307,0.0,0.208810955286026,0.0,0.0,0.20861080288887024,0.2074493169784546,0.0,0.20751580595970154
DM-978,0.0,0.0,0.010640740394592285,0.010099327191710472,0.010013989172875881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6654515862464905,0.0,0.0,0.17844079434871674,0.0,0.0
DM-977,0.0,0.0,0.010641452856361866,0.01010002102702856,0.0100146709010005,0.33899232745170593,0.0,0.0,0.0,0.0,0.17492268979549408,0.0,0.0,0.0,0.3388364315032959,0.0,0.0,0.0,0.0,0.0
DM-976,0.011095630005002022,0.20955386757850647,0.012759765610098839,0.012110562063753605,0.012008218094706535,0.20742730796337128,0.010207354091107845,0.011319662444293499,0.0,0.010513881221413612,0.010652689263224602,0.011525740846991539,0.0,0.0,0.4063042402267456,0.0,0.0,0.0,0.0,0.0
DM-984,0.0,0.0,0.30267128348350525,0.0,0.2658344507217407,0.0,0.0,0.14608214795589447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19677330553531647,0.0,0.0
DM-993,0.013853004202246666,0.013107425533235073,0.015930714085698128,0.015120170079171658,0.014992397278547287,0.010417948476970196,0.012743998318910599,0.7598415017127991,0.012002312578260899,0.01312670111656189,0.013300004415214062,0.014390019699931145,0.01154403854161501,0.012156989425420761,0.010135765187442303,0.012440182268619537,0.011907242238521576,0.010439617559313774,0.012031973339617252,0.01051802933216095
DM-991,0.0,0.0,0.27235108613967896,0.0,0.0,0.29071131348609924,0.0,0.21687711775302887,0.0,0.0,0.0,0.0,0.0,0.10454064607620239,0.0,0.0,0.0,0.0,0.0,0.0
DM-989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6298256516456604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553499937057495,0.0
DM-1001,0.0,0.0,0.2231772392988205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470868587493896,0.0,0.0,0.0
DM-999,0.011095056310296059,0.599035382270813,0.01275912020355463,0.012109961360692978,0.012007619254291058,0.0,0.010206837207078934,0.011319088749587536,0.0,0.2183106690645218,0.010652149096131325,0.011525161564350128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1004,0.011095879599452019,0.010498689487576485,0.01276006642729044,0.012110842391848564,0.012008501216769218,0.0,0.010207594372332096,0.011319928802549839,0.0,0.01051412895321846,0.010652939788997173,0.011526012793183327,0.0,0.2087535560131073,0.6054220199584961,0.0,0.0,0.0,0.0,0.0
DM-1017,0.018438685685396194,0.017446303740143776,0.02120416797697544,0.020125368610024452,0.019955310970544815,0.013866542838513851,0.016962572932243347,0.018811019137501717,0.01597536914050579,0.017471957951784134,0.6792346239089966,0.019153472036123276,0.015365395694971085,0.016181249171495438,0.01349095068871975,0.01655818521976471,0.015848830342292786,0.013895384967327118,0.01601484976708889,0.013999753631651402
DM-1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8603525757789612
DM-1013,0.0,0.0,0.2797980010509491,0.010102810338139534,0.010017437860369682,0.0,0.0,0.40429797768592834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17305763065814972,0.0,0.0
DM-1012,0.0,0.0,0.0,0.0,0.0,0.6975297927856445,0.0,0.0,0.0,0.1702745109796524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1010,0.21333639323711395,0.0,0.0,0.0,0.0,0.2738458514213562,0.0,0.14618650078773499,0.0,0.1166839748620987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422809660434723
DM-1018,0.0,0.22665093839168549,0.010641037486493587,0.010099628940224648,0.01001428347080946,0.4391137361526489,0.0,0.0,0.0,0.0,0.1889774650335312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046786427497864,0.0,0.0,0.28034085035324097,0.0,0.0,0.0,0.0,0.20665393769741058,0.0,0.0,0.0
DM-1038,0.0,0.0,0.010641858913004398,0.30324050784111023,0.010015055537223816,0.0,0.0,0.0,0.0,0.0,0.27470269799232483,0.0,0.0,0.27929389476776123,0.0,0.0,0.0,0.0,0.0,0.0
DM-1029,0.2624187469482422,0.01310767512768507,0.015931017696857452,0.015120457857847214,0.014992683194577694,0.010418147780001163,0.012744241394102573,0.014132998883724213,0.012002541683614254,0.013126950711011887,0.013300257734954357,0.014390294440090656,0.26011770963668823,0.01215722132474184,0.010135958902537823,0.012440419755876064,0.011907469481229782,0.010439816862344742,0.26059719920158386,0.010518230497837067
DM-1028,0.0,0.0,0.010646363720297813,0.010104683227837086,0.010019294917583466,0.17307376861572266,0.0,0.0,0.0,0.0,0.0,0.17573349177837372,0.17334319651126862,0.0,0.0,0.0,0.0,0.0,0.340243399143219,0.0
DM-1041,0.0,0.5005127191543579,0.010641617700457573,0.010100177489221096,0.01001482643187046,0.17931535840034485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17397570610046387,0.0,0.0,0.0
DM-1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625457882881165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1055,0.0,0.2045573592185974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923431694507599,0.0,0.23823891580104828,0.0,0.0,0.0,0.14954958856105804,0.0,0.0,0.0,0.0
DM-1054,0.011097364127635956,0.010500096715986729,0.012761776335537434,0.21121001243591309,0.01201010961085558,0.60554039478302,0.010208962485194206,0.01132145058363676,0.0,0.010515537112951279,0.010654367506504059,0.011527559719979763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1059,0.011096685193479061,0.010499454103410244,0.012760995887219906,0.012111724354326725,0.012009375728666782,0.0,0.8065131306648254,0.011320753023028374,0.0,0.010514894500374794,0.010653715580701828,0.011526851914823055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1058,0.013857811689376831,0.3197052776813507,0.015936242416501045,0.015125424601137638,0.01499760989099741,0.010421563871204853,0.012748421169817448,0.4531647562980652,0.012006477452814579,0.013131256215274334,0.013304620049893856,0.014395014382898808,0.01154804416000843,0.01216120831668377,0.010139282792806625,0.012444499880075455,0.011911374516785145,0.010443240404129028,0.012036149390041828,0.010521680116653442
DM-1077,0.38036400079727173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5271841883659363,0.0,0.0,0.0,0.0,0.0
DM-1076,0.0,0.0,0.2757073640823364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15442824363708496,0.0,0.0,0.0,0.1639123111963272,0.0,0.14836566150188446,0.0,0.14841708540916443
DM-1073,0.0,0.0,0.010640795342624187,0.010099400766193867,0.010014055296778679,0.0,0.0,0.0,0.5061036348342896,0.3408292233943939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1072,0.01109506655484438,0.010497928597033024,0.012759133242070675,0.01210995763540268,0.012007622979581356,0.8046784400939941,0.010206848382949829,0.011319100856781006,0.0,0.010513360612094402,0.010652161203324795,0.011525172740221024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1071,0.0,0.0,0.010640894062817097,0.010099461302161217,0.010014120489358902,0.5050480365753174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728004664182663,0.0,0.0,0.17300039529800415,0.0,0.0
DM-1070,0.0,0.0,0.39906594157218933,0.010099411942064762,0.010014070197939873,0.0,0.0,0.0,0.0,0.0,0.0,0.2716093957424164,0.0,0.0,0.0,0.0,0.0,0.18669815361499786,0.0,0.0
DM-1068,0.0,0.15467412769794464,0.0,0.0,0.0,0.2072046399116516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3693426549434662,0.0,0.0,0.1483698934316635,0.0,0.0
DM-1067,0.0,0.0,0.010640970431268215,0.010099564678966999,0.010014225728809834,0.0,0.17454351484775543,0.0,0.0,0.0,0.0,0.0,0.0,0.6722345352172852,0.0,0.0,0.0,0.0,0.0,0.0
DM-1083,0.0,0.0,0.010644245892763138,0.43472057580947876,0.010017299093306065,0.0,0.0,0.2041502147912979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21779565513134003
DM-1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7809000015258789,0.0,0.0,0.0,0.0,0.11550278216600418,0.0,0.0
DM-1113,0.011095958761870861,0.010498766787350178,0.012760159559547901,0.012110945768654346,0.2111106812953949,0.0,0.010207668878138065,0.21034736931324005,0.0,0.010514205321669579,0.010653018020093441,0.011526096612215042,0.0,0.20883679389953613,0.20720791816711426,0.0,0.0,0.0,0.0,0.0
DM-1143,0.0,0.6303021311759949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23865769803524017,0.0,0.0,0.0,0.0
DM-1138,0.17534247040748596,0.0,0.010644514113664627,0.01010292861610651,0.01001755427569151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34007659554481506,0.0,0.0,0.33890998363494873
DM-1137,0.15035055577754974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770135521888733,0.0,0.0,0.0,0.0,0.0,0.0,0.14922140538692474,0.0,0.0,0.0
DM-1135,0.0,0.0,0.0,0.0,0.0,0.0,0.14028671383857727,0.41191598773002625,0.0,0.0,0.13786086440086365,0.0,0.21961595118045807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1126,0.40926438570022583,0.010497797280550003,0.012758982367813587,0.012109814211726189,0.012007481418550014,0.0,0.010206727311015129,0.011318966746330261,0.0,0.01051323488354683,0.010652034543454647,0.011525033973157406,0.0,0.40790414810180664,0.0,0.0,0.0,0.0,0.0,0.0
DM-1125,0.5775030851364136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29157763719558716,0.0,0.0,0.0
DM-1152,0.0,0.0,0.010641554370522499,0.01010011974722147,0.010014772415161133,0.0,0.0,0.8395765423774719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1151,0.0,0.0,0.0,0.0,0.0,0.0,0.28517335653305054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4398631453514099,0.0,0.0,0.0,0.14928048849105835,0.0
DM-1147,0.011097755283117294,0.010500468313694,0.012762225233018398,0.012112891301512718,0.012010532431304455,0.0,0.010209323838353157,0.011321845464408398,0.0,0.01051590871065855,0.010654742829501629,0.40979576110839844,0.0,0.0,0.0,0.0,0.0,0.40638065338134766,0.0,0.0
DM-1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048943877220154,0.0,0.0,0.0,0.0,0.08473370224237442,0.0,0.5010020136833191,0.0,0.0
DM-1161,0.018436605110764503,0.01744433492422104,0.02120177634060383,0.020123044028878212,0.01995299570262432,0.013864979147911072,0.016960658133029938,0.01880888268351555,0.015973567962646484,0.017469987273216248,0.3485194742679596,0.01915130577981472,0.015363662503659725,0.01617942377924919,0.013489428907632828,0.01655631698668003,0.015847042202949524,0.01389381755143404,0.016013043001294136,0.34474965929985046
DM-1188,0.0,0.0,0.010643908753991127,0.010102353058755398,0.6806201934814453,0.0,0.0,0.0,0.0,0.168265700340271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1197,0.0,0.0,0.010643459856510162,0.01010190974920988,0.010016544722020626,0.0,0.0,0.0,0.0,0.0,0.506858766078949,0.0,0.0,0.0,0.0,0.0,0.1740284264087677,0.0,0.17409850656986237,0.0
DM-1196,0.0,0.0,0.010642850771546364,0.010101346299052238,0.010015985928475857,0.0,0.0,0.0,0.0,0.0,0.8390007615089417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1195,0.011096389964222908,0.010499173775315285,0.012760655023157597,0.012111401185393333,0.01200905442237854,0.0,0.010208065621554852,0.011320451274514198,0.0,0.010514614172279835,0.01065343152731657,0.011526544578373432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8047352433204651
DM-1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921574950218201,0.0,0.0,0.0,0.0
DM-1213,0.011096418835222721,0.010499200783669949,0.012760687619447708,0.012111442163586617,0.0120090926066041,0.0,0.01020809169858694,0.011320480145514011,0.0,0.010514640249311924,0.6078639626502991,0.011526577174663544,0.0,0.0,0.20721803605556488,0.0,0.0,0.0,0.0,0.0
DM-1211,0.011095704510807991,0.010498526506125927,0.012759868055582047,0.012110675685107708,0.01200831402093172,0.4065183997154236,0.010207436047494411,0.011319752782583237,0.0,0.010513965040445328,0.010652774944901466,0.011525833047926426,0.0,0.4078860282897949,0.0,0.0,0.0,0.0,0.0,0.0
DM-1218,0.01109705027192831,0.010499797761440277,0.012761419638991356,0.012112121097743511,0.01200976874679327,0.0,0.010208671912550926,0.01132112368941307,0.20859090983867645,0.20962758362293243,0.010654065757989883,0.011527229100465775,0.0,0.0,0.0,0.0,0.4077477753162384,0.0,0.0,0.0
DM-1217,0.0,0.0,0.0,0.15721292793750763,0.0,0.7117436528205872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1254,0.011095939204096794,0.010498745366930962,0.012760146521031857,0.012110906653106213,0.21102996170520782,0.0,0.010207648389041424,0.011319988407194614,0.0,0.010514184832572937,0.010652996599674225,0.011526074260473251,0.0,0.0,0.0,0.6072614192962646,0.0,0.0,0.0,0.0
DM-1251,0.0,0.0,0.010641009546816349,0.010099594481289387,0.010014249011874199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1741531938314438,0.0,0.6724214553833008,0.0,0.0,0.0,0.0
DM-1245,0.0,0.2834635376930237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154112815856934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1242,0.011099140159785748,0.010501776821911335,0.01276381779462099,0.8083741664886475,0.012012031860649586,0.0,0.010210596024990082,0.011323257349431515,0.0,0.010517220012843609,0.010656071826815605,0.011529400944709778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1237,0.0,0.0,0.01064115297049284,0.010099737904965878,0.010014391504228115,0.0,0.17454515397548676,0.0,0.0,0.6728780269622803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1233,0.0,0.0,0.0,0.132246196269989,0.0,0.0,0.1476348340511322,0.0,0.0,0.1229354739189148,0.0,0.0,0.0,0.32399553060531616,0.0,0.0,0.17828106880187988,0.0,0.0,0.0
DM-1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8777468800544739
DM-1231,0.011097999289631844,0.010500697419047356,0.012762506492435932,0.21125002205371857,0.012010800652205944,0.0,0.01020954642444849,0.011322093196213245,0.0,0.010516139678657055,0.010654977522790432,0.011528217233717442,0.0,0.0,0.0,0.4079917073249817,0.0,0.0,0.20875738561153412,0.0
DM-1285,0.011101195588707924,0.010503721423447132,0.01276618242263794,0.012116647325456142,0.012014256790280342,0.0,0.010212486609816551,0.011325355619192123,0.0,0.20971353352069855,0.2093537449836731,0.011531536467373371,0.4075828492641449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1282,0.011099436320364475,0.010502057150006294,0.0127641586586833,0.012114726938307285,0.4103292226791382,0.0,0.01021086797118187,0.011323560029268265,0.0,0.010517500340938568,0.010656356811523438,0.011529709212481976,0.0,0.0,0.0,0.209106907248497,0.0,0.20716248452663422,0.0,0.0
DM-1281,0.0,0.0,0.0,0.0,0.0,0.6695835590362549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22703905403614044,0.0
DM-1293,0.011095891706645489,0.23329688608646393,0.012760112062096596,0.012110855430364609,0.012008513323962688,0.0,0.010207605548202991,0.011319942772388458,0.0,0.010514140129089355,0.010652950964868069,0.011526025831699371,0.0,0.0,0.0,0.58348548412323,0.0,0.0,0.0,0.0
DM-1287,0.5449047088623047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3255879580974579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8624098300933838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5051640868186951,0.3811834156513214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-1334,0.20510518550872803,0.0,0.1070122942328453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6019865274429321
DM-1333,0.0,0.0,0.01064272504299879,0.010101228952407837,0.010015868581831455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8380721807479858,0.0,0.0,0.0
